# ACTS Test Suite Generation: Mon Nov 13 18:26:33 PST 2017
#  * represents don't care value 

# Degree of interaction coverage: 5
# Number of parameters: 51
# Maximum number of values per parameter: 10
# Number of configurations: 10926
# Number of extended configurations: 0
# ****************************************************
any,posix,boundary,notBoundary,word_begin,word_end,wordC,notWordC,whitespace,notWhitespace,tab,property,notProperty,nameProperty,digit,notDigit,look_ahead,nlook_ahead,look_behind,nlook_behind,unicodeC,backref,zeroOrOne,zeroOrOne_nested,zeroOrMore,zeroOrMore_nested,oneOrMore,oneOrMore_nested,repeat_n,repeat_n_nested,repeat_nm,repeat_nm_nested,repeat_n_more,repeat_n_more_nested,join,list,nList,range,start,end,-w,-c,-i,-e,-f,-x,-t,-v,-BlockSize,syntax,fileType
false,off,true,false,false,false,false,false,false,true,false,numeric,binary,false,false,false,false,true,false,true,true,true,true,false,false,false,false,true,small,false,small-small,true,large,true,true,true,false,true,false,true,false,true,false,true,true,true,4,true,64,-E,l
false,off,false,true,true,true,false,false,false,false,true,numeric,enum,false,false,true,true,false,true,true,false,false,false,false,false,true,false,false,medium,false,small-small,false,large,false,false,false,true,true,true,true,true,true,false,false,false,true,off,false,off,-G,l
true,off,true,false,false,false,false,true,true,true,true,numeric,enum,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,medium,false,small-small,true,large,true,true,false,false,false,true,true,false,true,true,false,false,true,1,false,512,-E,s
true,off,false,false,true,true,false,true,true,false,false,numeric,enum,false,false,false,true,false,false,false,true,true,true,false,false,false,true,false,small,true,small-small,true,medium,false,true,false,true,true,true,false,false,false,false,false,true,true,2,true,256,-G,m
false,off,true,false,false,true,false,false,false,true,true,numeric,enum,false,true,true,false,false,false,true,false,true,true,true,false,true,true,true,large,true,small-small,false,medium,false,true,true,true,false,false,true,true,false,false,true,true,true,3,false,64,-G,l
false,off,false,true,false,false,false,true,false,false,false,numeric,enum,true,true,false,true,false,false,true,false,true,false,true,true,false,true,false,large,false,small-small,false,small,true,false,true,true,false,true,true,true,false,true,true,false,false,4,false,128,off,m
true,off,false,true,false,false,true,false,false,true,false,numeric,catalog,true,true,false,true,false,false,false,false,true,true,false,true,false,false,true,large,true,small-small,false,medium,false,true,true,true,true,true,false,false,false,false,false,false,true,off,true,512,-E,s
true,off,false,true,true,false,false,true,false,true,true,numeric,catalog,false,false,true,true,true,true,true,true,false,true,true,false,false,false,false,small,false,small-small,false,large,false,false,false,false,false,false,false,true,true,true,true,true,false,1,true,64,-G,s
false,off,false,true,false,true,false,false,true,true,true,numeric,catalog,true,false,true,true,true,false,true,false,false,true,true,false,true,true,false,small,true,small-small,true,small,true,true,true,true,true,false,false,false,false,true,true,true,false,2,false,512,-P,l
true,off,true,true,true,true,true,true,true,true,false,numeric,catalog,true,true,true,false,true,true,false,true,true,false,true,false,true,false,false,small,false,small-small,true,small,false,false,false,false,true,false,false,true,false,false,false,false,true,3,true,256,-E,l
true,off,true,false,false,false,true,true,true,false,true,numeric,catalog,true,false,false,false,true,true,true,false,false,true,true,true,true,true,false,medium,false,small-small,true,medium,false,true,true,true,false,false,true,false,true,false,false,false,true,4,true,off,off,s
true,off,true,false,true,true,true,false,false,true,true,numeric,numeric,false,false,true,false,true,false,false,true,false,false,true,true,false,false,true,large,false,small-small,true,medium,false,false,false,false,false,true,true,false,false,true,false,false,true,off,true,128,-P,l
false,off,false,true,true,false,false,false,true,true,false,numeric,numeric,false,false,false,true,true,false,false,true,true,false,false,true,true,false,false,medium,false,small-small,false,small,true,true,true,false,false,false,true,true,true,true,true,false,true,1,true,off,-P,m
true,off,true,true,false,true,true,true,false,true,false,numeric,numeric,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,medium,true,small-small,false,large,true,false,false,true,false,false,false,false,true,false,true,true,false,2,false,256,off,s
true,off,true,false,true,false,true,false,false,false,false,numeric,numeric,true,true,false,true,true,true,true,false,false,true,false,false,true,true,false,small,false,small-small,true,large,true,false,false,false,true,true,false,false,false,true,true,true,false,3,false,512,-G,m
false,off,true,true,true,false,false,false,false,false,true,numeric,numeric,true,false,true,false,false,true,true,true,true,true,true,true,true,false,false,large,true,small-small,true,small,true,false,true,true,false,false,false,true,false,false,true,true,false,4,true,512,-E,s
false,off,true,true,false,true,false,false,false,false,true,off,off,false,true,true,false,true,true,false,false,true,true,false,false,false,false,false,large,true,small-medium,true,medium,true,true,true,false,false,false,true,false,false,false,false,true,true,off,false,128,off,m
true,off,false,false,true,false,true,true,true,false,false,off,off,false,true,true,false,false,true,true,true,false,false,true,true,true,true,true,medium,true,small-medium,false,large,true,false,false,false,false,true,false,true,true,false,true,true,true,1,true,off,-G,m
true,off,true,true,false,false,true,true,false,true,false,off,off,false,false,false,true,true,false,true,false,false,true,false,true,false,false,false,small,false,small-medium,false,small,false,false,true,true,true,false,false,true,true,true,true,false,false,2,true,64,-P,l
false,off,false,false,false,true,true,true,false,true,true,off,off,true,true,false,true,false,false,true,false,true,false,true,true,true,false,true,large,false,small-medium,true,small,true,true,false,true,true,false,true,false,false,true,false,false,false,3,false,512,-E,m
true,off,true,false,true,true,false,false,true,true,false,off,off,true,true,false,true,false,true,false,false,true,false,false,false,false,true,true,large,true,small-medium,false,small,false,false,true,true,false,true,true,true,true,true,false,false,false,4,false,256,-G,s
false,off,false,true,false,false,false,true,true,false,false,off,binary,true,false,true,true,true,false,false,true,false,false,true,false,false,true,false,small,false,small-medium,true,medium,false,true,false,false,true,true,true,false,false,true,false,true,false,off,true,off,-P,m
false,off,false,true,true,true,false,true,true,true,true,off,binary,false,true,false,false,true,false,false,true,true,true,false,true,true,true,true,medium,true,small-medium,false,small,false,false,false,false,false,false,true,false,true,false,true,false,false,1,false,128,-E,l
true,off,true,false,true,true,true,true,true,false,true,off,binary,true,false,false,false,true,true,true,true,false,true,false,false,true,false,false,small,false,small-medium,true,large,true,false,true,true,false,true,false,true,false,false,true,true,true,2,false,512,off,s
true,off,false,true,true,false,true,false,false,false,true,off,binary,true,true,true,true,true,false,false,false,false,false,true,true,false,true,false,medium,true,small-medium,true,medium,true,true,true,true,false,true,false,false,true,false,false,true,true,3,false,64,-G,l
false,off,false,false,false,false,true,false,true,true,true,off,binary,false,true,true,false,false,false,true,true,false,true,false,false,true,true,false,large,false,small-medium,false,large,false,true,false,false,true,true,false,true,false,true,false,false,true,4,true,128,-P,s
true,off,true,false,false,true,true,false,false,false,false,off,enum,true,false,true,false,false,false,false,true,false,true,true,true,false,false,false,medium,true,small-medium,false,large,false,true,true,false,true,false,true,true,false,true,true,true,true,off,true,256,-E,l
true,off,false,true,false,false,false,false,false,false,true,off,enum,false,false,false,true,false,true,true,true,true,false,true,false,false,false,true,large,false,small-medium,true,small,false,true,false,true,true,true,true,true,true,false,true,false,true,1,true,64,off,s
false,off,true,false,true,false,false,true,false,false,false,off,enum,false,false,true,true,true,false,true,false,true,false,true,true,true,true,false,medium,true,small-medium,true,small,true,false,false,false,true,false,true,false,false,true,false,true,true,2,false,128,-G,s
false,off,false,false,false,true,false,false,true,true,false,off,enum,false,false,false,true,true,true,false,false,true,false,true,true,true,false,true,small,true,small-medium,false,large,false,true,true,false,false,true,false,false,true,true,true,false,false,3,true,off,off,l
false,off,true,true,true,true,true,true,true,false,true,off,enum,false,false,false,false,false,false,false,false,true,true,true,false,true,false,true,large,false,small-medium,false,medium,true,false,true,true,true,true,false,true,false,false,true,false,false,4,false,off,-E,s
true,off,true,true,false,true,true,false,false,true,true,off,catalog,true,true,false,false,false,true,false,true,true,false,false,false,true,true,true,small,false,small-medium,true,large,false,false,false,false,false,false,true,false,true,true,false,false,false,off,false,64,-G,m
false,off,true,false,false,true,false,false,true,true,true,off,catalog,false,false,true,true,false,true,true,false,true,true,false,true,true,false,true,medium,true,small-medium,true,medium,true,false,false,true,false,true,false,false,true,false,true,true,false,1,true,256,-P,s
false,off,false,false,true,false,false,false,false,false,true,off,catalog,true,true,false,true,false,true,false,true,false,true,false,false,true,false,true,medium,false,small-medium,true,medium,true,true,true,false,false,false,true,true,true,true,false,false,true,2,true,off,-E,l
true,off,true,false,true,false,false,false,false,true,false,off,catalog,true,false,true,false,false,false,true,true,false,false,false,false,false,true,false,medium,true,small-medium,false,small,false,true,true,true,true,true,false,false,false,false,true,false,true,3,false,128,off,m
false,off,true,true,true,false,true,true,false,true,false,off,catalog,false,true,true,true,true,false,false,true,false,true,true,true,false,true,true,large,false,small-medium,true,large,true,false,false,true,false,false,true,true,false,false,false,true,false,4,true,512,off,l
true,off,false,true,true,false,false,true,false,false,true,off,numeric,true,true,false,true,true,false,true,false,true,true,true,true,false,true,false,large,false,small-medium,false,large,false,false,true,true,true,true,false,true,true,false,true,false,true,off,true,256,-P,m
false,off,false,false,false,true,false,false,false,false,false,off,numeric,false,true,false,false,false,false,true,true,false,false,false,true,false,false,false,large,false,small-medium,false,medium,true,true,true,true,true,false,false,false,false,true,true,true,false,1,true,512,-G,l
true,off,false,false,false,false,true,false,true,false,false,off,numeric,false,false,true,true,true,true,false,false,true,true,true,false,false,false,true,small,false,small-medium,true,large,true,true,true,true,false,false,true,false,true,false,true,true,false,2,false,128,-E,m
false,off,true,true,false,false,false,true,true,true,false,off,numeric,true,false,false,false,false,true,true,false,false,true,false,true,true,true,true,large,true,small-medium,true,large,false,true,false,false,true,true,true,true,false,true,false,true,true,3,false,64,off,m
true,off,true,false,true,true,true,true,false,true,false,off,numeric,true,false,true,false,true,true,true,false,true,false,false,false,false,false,false,medium,true,small-medium,true,small,false,true,false,false,true,false,false,false,false,false,false,false,false,4,false,off,-P,l
true,off,false,false,false,false,false,true,true,true,true,binary,off,false,true,true,false,true,false,false,true,true,true,true,false,false,false,true,small,true,small-medium,false,medium,true,true,false,false,false,true,false,false,true,true,true,false,false,off,true,256,-G,s
false,off,true,true,true,false,true,false,false,true,false,binary,off,true,true,true,true,true,true,false,false,true,false,false,true,false,false,false,small,false,small-medium,false,large,true,false,false,true,true,true,true,false,true,false,false,true,true,1,false,64,-E,s
true,off,true,false,false,true,true,true,false,false,false,binary,off,true,true,false,false,false,false,true,true,true,true,true,true,true,true,false,medium,false,small-medium,false,medium,false,true,true,false,false,false,false,true,true,false,false,true,false,2,false,128,-P,m
true,off,true,true,false,true,true,false,true,false,false,binary,off,false,true,true,false,false,false,true,false,false,false,false,false,false,true,true,large,false,small-medium,true,large,false,false,true,false,false,false,false,true,false,true,true,false,true,3,true,off,off,s
false,off,false,true,true,true,false,false,true,false,false,binary,off,false,false,true,false,false,true,false,false,false,true,true,false,true,true,true,small,true,small-medium,false,small,false,false,false,false,false,false,false,true,true,true,false,true,true,4,true,512,-P,l
false,off,false,false,true,false,true,true,true,true,false,binary,binary,true,false,false,true,false,true,true,false,true,true,true,false,false,true,false,medium,true,small-medium,true,small,false,true,false,false,false,true,false,false,false,false,false,false,false,off,true,64,off,s
true,off,true,true,true,true,true,true,true,true,true,binary,binary,false,false,true,true,true,true,false,true,false,false,true,true,false,true,false,large,false,small-medium,true,small,true,true,true,false,true,false,false,false,false,true,true,true,false,1,true,256,-P,m
true,off,false,true,true,false,false,false,false,true,false,binary,binary,false,false,false,false,false,true,true,false,true,false,false,true,true,true,true,large,false,small-medium,false,medium,true,false,false,true,true,true,true,false,false,true,true,true,true,2,true,off,-G,s
true,off,true,false,false,true,false,false,false,false,true,binary,binary,true,false,false,true,false,false,true,false,true,true,false,false,false,true,true,small,true,small-medium,false,medium,true,false,true,true,true,true,false,true,false,true,false,false,false,3,true,128,-E,l
false,off,true,true,false,false,false,false,true,false,true,binary,binary,true,true,true,true,false,true,false,true,true,false,false,false,true,false,true,medium,true,small-medium,false,large,false,true,true,true,true,false,true,false,false,true,true,false,true,4,false,256,-E,m
false,off,true,true,true,true,true,true,false,true,false,binary,enum,true,false,false,false,true,false,false,true,true,false,false,true,true,false,true,small,true,small-medium,true,large,true,true,true,true,true,false,true,true,true,false,true,false,true,off,false,128,-P,s
